"id","Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Valor","Nivell_Educatiu","Edat","Sexe"
20987,2013,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",123,"Estudis universitaris o CFGS",9,1
20988,2013,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",174,"Estudis universitaris o CFGS",10,0
20989,2013,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",76,"Estudis universitaris o CFGS",10,1
20990,2013,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",94,"Estudis universitaris o CFGS",11,0
20991,2013,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",70,"Estudis universitaris o CFGS",11,1
20992,2013,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",22,"Estudis universitaris o CFGS",12,0
20993,2013,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",708,"Estudis universitaris o CFGS",12,1
20994,2013,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",582,"Estudis universitaris o CFGS",13,0
20995,2013,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",708,"Estudis universitaris o CFGS",13,1
20996,2013,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",409,"Estudis universitaris o CFGS",14,0
20997,2013,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",439,"Estudis universitaris o CFGS",14,1
20998,2013,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",482,"Estudis universitaris o CFGS",15,0
20999,2013,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",376,"Estudis universitaris o CFGS",15,1
21000,2013,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",179,"Estudis universitaris o CFGS",16,0
21001,2013,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",146,"Estudis universitaris o CFGS",16,1
21002,2013,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",69,"Estudis universitaris o CFGS",17,0
21003,2013,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",69,"Estudis universitaris o CFGS",17,1
21004,2013,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",450,"Estudis universitaris o CFGS",18,0
21005,2013,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",1,"Estudis universitaris o CFGS",18,1
21006,2013,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",1,"Estudis universitaris o CFGS",19,0
21007,2013,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",1,"Estudis universitaris o CFGS",20,0
21023,2013,8,"Nou Barris",45,"Porta",1,"Sense estudis",3,0
21024,2013,8,"Nou Barris",45,"Porta",1,"Sense estudis",3,1
21025,2013,8,"Nou Barris",45,"Porta",2,"Sense estudis",4,0
21026,2013,8,"Nou Barris",45,"Porta",179,"Sense estudis",4,1
21027,2013,8,"Nou Barris",45,"Porta",660,"Sense estudis",5,0
21028,2013,8,"Nou Barris",45,"Porta",234,"Sense estudis",5,1
21029,2013,8,"Nou Barris",45,"Porta",1,"Sense estudis",6,0
21030,2013,8,"Nou Barris",45,"Porta",660,"Sense estudis",6,1
21031,2013,8,"Nou Barris",45,"Porta",537,"Sense estudis",7,0
21032,2013,8,"Nou Barris",45,"Porta",2,"Sense estudis",7,1
21033,2013,8,"Nou Barris",45,"Porta",602,"Sense estudis",8,0
21034,2013,8,"Nou Barris",45,"Porta",704,"Sense estudis",8,1
21035,2013,8,"Nou Barris",45,"Porta",660,"Sense estudis",9,0
21036,2013,8,"Nou Barris",45,"Porta",19,"Sense estudis",9,1
21037,2013,8,"Nou Barris",45,"Porta",2,"Sense estudis",10,0
21038,2013,8,"Nou Barris",45,"Porta",704,"Sense estudis",10,1
21039,2013,8,"Nou Barris",45,"Porta",267,"Sense estudis",11,0
21040,2013,8,"Nou Barris",45,"Porta",69,"Sense estudis",11,1
21041,2013,8,"Nou Barris",45,"Porta",723,"Sense estudis",12,0
21042,2013,8,"Nou Barris",45,"Porta",472,"Sense estudis",12,1
21043,2013,8,"Nou Barris",45,"Porta",96,"Sense estudis",13,0
21044,2013,8,"Nou Barris",45,"Porta",688,"Sense estudis",13,1
21045,2013,8,"Nou Barris",45,"Porta",153,"Sense estudis",14,0
21046,2013,8,"Nou Barris",45,"Porta",38,"Sense estudis",14,1
21047,2013,8,"Nou Barris",45,"Porta",258,"Sense estudis",15,0
21048,2013,8,"Nou Barris",45,"Porta",118,"Sense estudis",15,1
21049,2013,8,"Nou Barris",45,"Porta",236,"Sense estudis",16,0
21050,2013,8,"Nou Barris",45,"Porta",84,"Sense estudis",16,1
21051,2013,8,"Nou Barris",45,"Porta",110,"Sense estudis",17,0
21052,2013,8,"Nou Barris",45,"Porta",661,"Sense estudis",17,1
21053,2013,8,"Nou Barris",45,"Porta",661,"Sense estudis",18,0
21054,2013,8,"Nou Barris",45,"Porta",223,"Sense estudis",18,1
21055,2013,8,"Nou Barris",45,"Porta",69,"Sense estudis",19,0
21056,2013,8,"Nou Barris",45,"Porta",1,"Sense estudis",19,1
21057,2013,8,"Nou Barris",45,"Porta",1,"Sense estudis",20,0
21058,2013,8,"Nou Barris",45,"Porta",1,"Sense estudis",20,1
21059,2013,8,"Nou Barris",45,"Porta",47,"Estudis primaris o EGB",3,0
21060,2013,8,"Nou Barris",45,"Porta",47,"Estudis primaris o EGB",3,1
21061,2013,8,"Nou Barris",45,"Porta",520,"Estudis primaris o EGB",4,0
21062,2013,8,"Nou Barris",45,"Porta",653,"Estudis primaris o EGB",4,1
21063,2013,8,"Nou Barris",45,"Porta",661,"Estudis primaris o EGB",5,0
21064,2013,8,"Nou Barris",45,"Porta",719,"Estudis primaris o EGB",5,1
21065,2013,8,"Nou Barris",45,"Porta",719,"Estudis primaris o EGB",6,0
21066,2013,8,"Nou Barris",45,"Porta",33,"Estudis primaris o EGB",6,1
21067,2013,8,"Nou Barris",45,"Porta",718,"Estudis primaris o EGB",7,0
21068,2013,8,"Nou Barris",45,"Porta",24,"Estudis primaris o EGB",7,1
21069,2013,8,"Nou Barris",45,"Porta",676,"Estudis primaris o EGB",8,0
21070,2013,8,"Nou Barris",45,"Porta",31,"Estudis primaris o EGB",8,1
21071,2013,8,"Nou Barris",45,"Porta",53,"Estudis primaris o EGB",9,0
21072,2013,8,"Nou Barris",45,"Porta",55,"Estudis primaris o EGB",9,1
21073,2013,8,"Nou Barris",45,"Porta",92,"Estudis primaris o EGB",10,0
21074,2013,8,"Nou Barris",45,"Porta",83,"Estudis primaris o EGB",10,1
21075,2013,8,"Nou Barris",45,"Porta",144,"Estudis primaris o EGB",11,0
21076,2013,8,"Nou Barris",45,"Porta",75,"Estudis primaris o EGB",11,1
21077,2013,8,"Nou Barris",45,"Porta",257,"Estudis primaris o EGB",12,0
21078,2013,8,"Nou Barris",45,"Porta",154,"Estudis primaris o EGB",12,1
21079,2013,8,"Nou Barris",45,"Porta",353,"Estudis primaris o EGB",13,0
21080,2013,8,"Nou Barris",45,"Porta",233,"Estudis primaris o EGB",13,1
21081,2013,8,"Nou Barris",45,"Porta",253,"Estudis primaris o EGB",14,0
21082,2013,8,"Nou Barris",45,"Porta",152,"Estudis primaris o EGB",14,1
21083,2013,8,"Nou Barris",45,"Porta",279,"Estudis primaris o EGB",15,0
21084,2013,8,"Nou Barris",45,"Porta",161,"Estudis primaris o EGB",15,1
21085,2013,8,"Nou Barris",45,"Porta",216,"Estudis primaris o EGB",16,0
21086,2013,8,"Nou Barris",45,"Porta",97,"Estudis primaris o EGB",16,1
21087,2013,8,"Nou Barris",45,"Porta",61,"Estudis primaris o EGB",17,0
21088,2013,8,"Nou Barris",45,"Porta",640,"Estudis primaris o EGB",17,1
21089,2013,8,"Nou Barris",45,"Porta",513,"Estudis primaris o EGB",18,0
21090,2013,8,"Nou Barris",45,"Porta",157,"Estudis primaris o EGB",18,1
21091,2013,8,"Nou Barris",45,"Porta",102,"Estudis primaris o EGB",19,0
21092,2013,8,"Nou Barris",45,"Porta",1,"Estudis primaris o EGB",19,1
21093,2013,8,"Nou Barris",45,"Porta",450,"Estudis primaris o EGB",20,0
21094,2013,8,"Nou Barris",45,"Porta",73,"ESO o CFGB",3,0
21095,2013,8,"Nou Barris",45,"Porta",94,"ESO o CFGB",3,1
21096,2013,8,"Nou Barris",45,"Porta",61,"ESO o CFGB",4,0
21097,2013,8,"Nou Barris",45,"Porta",97,"ESO o CFGB",4,1
21098,2013,8,"Nou Barris",45,"Porta",107,"ESO o CFGB",5,0
21099,2013,8,"Nou Barris",45,"Porta",187,"ESO o CFGB",5,1
21100,2013,8,"Nou Barris",45,"Porta",178,"ESO o CFGB",6,0
21101,2013,8,"Nou Barris",45,"Porta",285,"ESO o CFGB",6,1
21102,2013,8,"Nou Barris",45,"Porta",166,"ESO o CFGB",7,0
21103,2013,8,"Nou Barris",45,"Porta",291,"ESO o CFGB",7,1
21104,2013,8,"Nou Barris",45,"Porta",243,"ESO o CFGB",8,0
21105,2013,8,"Nou Barris",45,"Porta",299,"ESO o CFGB",8,1
21106,2013,8,"Nou Barris",45,"Porta",167,"ESO o CFGB",9,0
21107,2013,8,"Nou Barris",45,"Porta",214,"ESO o CFGB",9,1
21108,2013,8,"Nou Barris",45,"Porta",187,"ESO o CFGB",10,0
21109,2013,8,"Nou Barris",45,"Porta",126,"ESO o CFGB",10,1
21110,2013,8,"Nou Barris",45,"Porta",117,"ESO o CFGB",11,0
21111,2013,8,"Nou Barris",45,"Porta",74,"ESO o CFGB",11,1
21112,2013,8,"Nou Barris",45,"Porta",126,"ESO o CFGB",12,0
21113,2013,8,"Nou Barris",45,"Porta",75,"ESO o CFGB",12,1
21114,2013,8,"Nou Barris",45,"Porta",103,"ESO o CFGB",13,0
21115,2013,8,"Nou Barris",45,"Porta",77,"ESO o CFGB",13,1
21116,2013,8,"Nou Barris",45,"Porta",75,"ESO o CFGB",14,0
21117,2013,8,"Nou Barris",45,"Porta",705,"ESO o CFGB",14,1
21118,2013,8,"Nou Barris",45,"Porta",23,"ESO o CFGB",15,0
21119,2013,8,"Nou Barris",45,"Porta",17,"ESO o CFGB",15,1
21120,2013,8,"Nou Barris",45,"Porta",538,"ESO o CFGB",16,0
21121,2013,8,"Nou Barris",45,"Porta",520,"ESO o CFGB",16,1
21122,2013,8,"Nou Barris",45,"Porta",124,"ESO o CFGB",17,0
21123,2013,8,"Nou Barris",45,"Porta",102,"ESO o CFGB",17,1
21124,2013,8,"Nou Barris",45,"Porta",537,"ESO o CFGB",18,0
21125,2013,8,"Nou Barris",45,"Porta",1,"ESO o CFGB",18,1
21126,2013,8,"Nou Barris",45,"Porta",1,"ESO o CFGB",19,0
21127,2013,8,"Nou Barris",45,"Porta",680,"Batxillerat, BUP, COU o CFGM",3,0
21128,2013,8,"Nou Barris",45,"Porta",555,"Batxillerat, BUP, COU o CFGM",3,1
21129,2013,8,"Nou Barris",45,"Porta",148,"Batxillerat, BUP, COU o CFGM",4,0
21130,2013,8,"Nou Barris",45,"Porta",112,"Batxillerat, BUP, COU o CFGM",4,1
21131,2013,8,"Nou Barris",45,"Porta",120,"Batxillerat, BUP, COU o CFGM",5,0
21132,2013,8,"Nou Barris",45,"Porta",125,"Batxillerat, BUP, COU o CFGM",5,1
21133,2013,8,"Nou Barris",45,"Porta",211,"Batxillerat, BUP, COU o CFGM",6,0
21134,2013,8,"Nou Barris",45,"Porta",224,"Batxillerat, BUP, COU o CFGM",6,1
21135,2013,8,"Nou Barris",45,"Porta",279,"Batxillerat, BUP, COU o CFGM",7,0
21136,2013,8,"Nou Barris",45,"Porta",301,"Batxillerat, BUP, COU o CFGM",7,1
21137,2013,8,"Nou Barris",45,"Porta",274,"Batxillerat, BUP, COU o CFGM",8,0
21138,2013,8,"Nou Barris",45,"Porta",303,"Batxillerat, BUP, COU o CFGM",8,1
21139,2013,8,"Nou Barris",45,"Porta",269,"Batxillerat, BUP, COU o CFGM",9,0
21140,2013,8,"Nou Barris",45,"Porta",258,"Batxillerat, BUP, COU o CFGM",9,1
21141,2013,8,"Nou Barris",45,"Porta",130,"Batxillerat, BUP, COU o CFGM",10,0
21142,2013,8,"Nou Barris",45,"Porta",159,"Batxillerat, BUP, COU o CFGM",10,1
21143,2013,8,"Nou Barris",45,"Porta",43,"Batxillerat, BUP, COU o CFGM",11,0
21144,2013,8,"Nou Barris",45,"Porta",92,"Batxillerat, BUP, COU o CFGM",11,1
21145,2013,8,"Nou Barris",45,"Porta",596,"Batxillerat, BUP, COU o CFGM",12,0
21146,2013,8,"Nou Barris",45,"Porta",721,"Batxillerat, BUP, COU o CFGM",12,1
21147,2013,8,"Nou Barris",45,"Porta",506,"Batxillerat, BUP, COU o CFGM",13,0
21148,2013,8,"Nou Barris",45,"Porta",22,"Batxillerat, BUP, COU o CFGM",13,1
21149,2013,8,"Nou Barris",45,"Porta",201,"Batxillerat, BUP, COU o CFGM",14,0
21150,2013,8,"Nou Barris",45,"Porta",574,"Batxillerat, BUP, COU o CFGM",14,1
21151,2013,8,"Nou Barris",45,"Porta",333,"Batxillerat, BUP, COU o CFGM",15,0
21152,2013,8,"Nou Barris",45,"Porta",596,"Batxillerat, BUP, COU o CFGM",15,1
21153,2013,8,"Nou Barris",45,"Porta",157,"Batxillerat, BUP, COU o CFGM",16,0
21154,2013,8,"Nou Barris",45,"Porta",430,"Batxillerat, BUP, COU o CFGM",16,1
21155,2013,8,"Nou Barris",45,"Porta",2,"Batxillerat, BUP, COU o CFGM",17,0
21156,2013,8,"Nou Barris",45,"Porta",2,"Batxillerat, BUP, COU o CFGM",17,1
21157,2013,8,"Nou Barris",45,"Porta",1,"Batxillerat, BUP, COU o CFGM",18,0
21158,2013,8,"Nou Barris",45,"Porta",1,"Batxillerat, BUP, COU o CFGM",18,1
21159,2013,8,"Nou Barris",45,"Porta",490,"Estudis universitaris o CFGS",4,0
21160,2013,8,"Nou Barris",45,"Porta",190,"Estudis universitaris o CFGS",4,1
21161,2013,8,"Nou Barris",45,"Porta",133,"Estudis universitaris o CFGS",5,0
21162,2013,8,"Nou Barris",45,"Porta",25,"Estudis universitaris o CFGS",5,1
21163,2013,8,"Nou Barris",45,"Porta",297,"Estudis universitaris o CFGS",6,0
21164,2013,8,"Nou Barris",45,"Porta",123,"Estudis universitaris o CFGS",6,1
21165,2013,8,"Nou Barris",45,"Porta",315,"Estudis universitaris o CFGS",7,0
21166,2013,8,"Nou Barris",45,"Porta",189,"Estudis universitaris o CFGS",7,1
21167,2013,8,"Nou Barris",45,"Porta",180,"Estudis universitaris o CFGS",8,0
21168,2013,8,"Nou Barris",45,"Porta",94,"Estudis universitaris o CFGS",8,1
21169,2013,8,"Nou Barris",45,"Porta",112,"Estudis universitaris o CFGS",9,0
21170,2013,8,"Nou Barris",45,"Porta",40,"Estudis universitaris o CFGS",9,1
21171,2013,8,"Nou Barris",45,"Porta",71,"Estudis universitaris o CFGS",10,0
21172,2013,8,"Nou Barris",45,"Porta",708,"Estudis universitaris o CFGS",10,1
21173,2013,8,"Nou Barris",45,"Porta",8,"Estudis universitaris o CFGS",11,0
21174,2013,8,"Nou Barris",45,"Porta",676,"Estudis universitaris o CFGS",11,1
21175,2013,8,"Nou Barris",45,"Porta",577,"Estudis universitaris o CFGS",12,0
21176,2013,8,"Nou Barris",45,"Porta",559,"Estudis universitaris o CFGS",12,1
21177,2013,8,"Nou Barris",45,"Porta",322,"Estudis universitaris o CFGS",13,0
21178,2013,8,"Nou Barris",45,"Porta",451,"Estudis universitaris o CFGS",13,1
21179,2013,8,"Nou Barris",45,"Porta",124,"Estudis universitaris o CFGS",14,0
21180,2013,8,"Nou Barris",45,"Porta",168,"Estudis universitaris o CFGS",14,1
21181,2013,8,"Nou Barris",45,"Porta",113,"Estudis universitaris o CFGS",15,0
21182,2013,8,"Nou Barris",45,"Porta",267,"Estudis universitaris o CFGS",15,1
21183,2013,8,"Nou Barris",45,"Porta",47,"Estudis universitaris o CFGS",16,0
21184,2013,8,"Nou Barris",45,"Porta",19,"Estudis universitaris o CFGS",16,1
21185,2013,8,"Nou Barris",45,"Porta",450,"Estudis universitaris o CFGS",17,0
21186,2013,8,"Nou Barris",45,"Porta",1,"Estudis universitaris o CFGS",17,1
21187,2013,8,"Nou Barris",45,"Porta",1,"Estudis universitaris o CFGS",18,0
21188,2013,8,"Nou Barris",45,"Porta",1,"Estudis universitaris o CFGS",18,1
21201,2013,8,"Nou Barris",46,"el Turó de la Peira",450,"Sense estudis",3,0
21202,2013,8,"Nou Barris",46,"el Turó de la Peira",660,"Sense estudis",3,1
21203,2013,8,"Nou Barris",46,"el Turó de la Peira",704,"Sense estudis",4,0
21204,2013,8,"Nou Barris",46,"el Turó de la Peira",168,"Sense estudis",4,1
21205,2013,8,"Nou Barris",46,"el Turó de la Peira",450,"Sense estudis",5,0
21206,2013,8,"Nou Barris",46,"el Turó de la Peira",32,"Sense estudis",5,1
21207,2013,8,"Nou Barris",46,"el Turó de la Peira",537,"Sense estudis",6,0
21208,2013,8,"Nou Barris",46,"el Turó de la Peira",1,"Sense estudis",6,1
21209,2013,8,"Nou Barris",46,"el Turó de la Peira",1,"Sense estudis",7,0
21210,2013,8,"Nou Barris",46,"el Turó de la Peira",1,"Sense estudis",7,1
21211,2013,8,"Nou Barris",46,"el Turó de la Peira",1,"Sense estudis",8,0
21212,2013,8,"Nou Barris",46,"el Turó de la Peira",450,"Sense estudis",8,1
21213,2013,8,"Nou Barris",46,"el Turó de la Peira",19,"Sense estudis",9,0
21214,2013,8,"Nou Barris",46,"el Turó de la Peira",32,"Sense estudis",9,1
21215,2013,8,"Nou Barris",46,"el Turó de la Peira",704,"Sense estudis",10,0
21216,2013,8,"Nou Barris",46,"el Turó de la Peira",537,"Sense estudis",10,1
21217,2013,8,"Nou Barris",46,"el Turó de la Peira",58,"Sense estudis",11,0
21218,2013,8,"Nou Barris",46,"el Turó de la Peira",69,"Sense estudis",11,1
21219,2013,8,"Nou Barris",46,"el Turó de la Peira",113,"Sense estudis",12,0
21220,2013,8,"Nou Barris",46,"el Turó de la Peira",69,"Sense estudis",12,1
21221,2013,8,"Nou Barris",46,"el Turó de la Peira",611,"Sense estudis",13,0
21222,2013,8,"Nou Barris",46,"el Turó de la Peira",212,"Sense estudis",13,1
21223,2013,8,"Nou Barris",46,"el Turó de la Peira",710,"Sense estudis",14,0
21224,2013,8,"Nou Barris",46,"el Turó de la Peira",387,"Sense estudis",14,1
21225,2013,8,"Nou Barris",46,"el Turó de la Peira",172,"Sense estudis",15,0
21226,2013,8,"Nou Barris",46,"el Turó de la Peira",705,"Sense estudis",15,1
21227,2013,8,"Nou Barris",46,"el Turó de la Peira",213,"Sense estudis",16,0
21228,2013,8,"Nou Barris",46,"el Turó de la Peira",52,"Sense estudis",16,1
21229,2013,8,"Nou Barris",46,"el Turó de la Peira",112,"Sense estudis",17,0
21230,2013,8,"Nou Barris",46,"el Turó de la Peira",676,"Sense estudis",17,1
21231,2013,8,"Nou Barris",46,"el Turó de la Peira",398,"Sense estudis",18,0
21232,2013,8,"Nou Barris",46,"el Turó de la Peira",32,"Sense estudis",18,1
21233,2013,8,"Nou Barris",46,"el Turó de la Peira",19,"Sense estudis",19,0
21234,2013,8,"Nou Barris",46,"el Turó de la Peira",1,"Sense estudis",19,1
21235,2013,8,"Nou Barris",46,"el Turó de la Peira",1,"Sense estudis",20,0
21236,2013,8,"Nou Barris",46,"el Turó de la Peira",80,"Estudis primaris o EGB",3,0
21237,2013,8,"Nou Barris",46,"el Turó de la Peira",47,"Estudis primaris o EGB",3,1
21238,2013,8,"Nou Barris",46,"el Turó de la Peira",590,"Estudis primaris o EGB",4,0
21239,2013,8,"Nou Barris",46,"el Turó de la Peira",574,"Estudis primaris o EGB",4,1
21240,2013,8,"Nou Barris",46,"el Turó de la Peira",616,"Estudis primaris o EGB",5,0
21241,2013,8,"Nou Barris",46,"el Turó de la Peira",590,"Estudis primaris o EGB",5,1
21242,2013,8,"Nou Barris",46,"el Turó de la Peira",17,"Estudis primaris o EGB",6,0
21243,2013,8,"Nou Barris",46,"el Turó de la Peira",24,"Estudis primaris o EGB",6,1
21244,2013,8,"Nou Barris",46,"el Turó de la Peira",711,"Estudis primaris o EGB",7,0
21245,2013,8,"Nou Barris",46,"el Turó de la Peira",676,"Estudis primaris o EGB",7,1
21246,2013,8,"Nou Barris",46,"el Turó de la Peira",683,"Estudis primaris o EGB",8,0
21247,2013,8,"Nou Barris",46,"el Turó de la Peira",28,"Estudis primaris o EGB",8,1
21248,2013,8,"Nou Barris",46,"el Turó de la Peira",711,"Estudis primaris o EGB",9,0
21249,2013,8,"Nou Barris",46,"el Turó de la Peira",17,"Estudis primaris o EGB",9,1
21250,2013,8,"Nou Barris",46,"el Turó de la Peira",20,"Estudis primaris o EGB",10,0
21251,2013,8,"Nou Barris",46,"el Turó de la Peira",41,"Estudis primaris o EGB",10,1
21252,2013,8,"Nou Barris",46,"el Turó de la Peira",49,"Estudis primaris o EGB",11,0
21253,2013,8,"Nou Barris",46,"el Turó de la Peira",721,"Estudis primaris o EGB",11,1
21254,2013,8,"Nou Barris",46,"el Turó de la Peira",38,"Estudis primaris o EGB",12,0
21255,2013,8,"Nou Barris",46,"el Turó de la Peira",716,"Estudis primaris o EGB",12,1
21256,2013,8,"Nou Barris",46,"el Turó de la Peira",55,"Estudis primaris o EGB",13,0
21257,2013,8,"Nou Barris",46,"el Turó de la Peira",692,"Estudis primaris o EGB",13,1
21258,2013,8,"Nou Barris",46,"el Turó de la Peira",96,"Estudis primaris o EGB",14,0
21259,2013,8,"Nou Barris",46,"el Turó de la Peira",716,"Estudis primaris o EGB",14,1
21260,2013,8,"Nou Barris",46,"el Turó de la Peira",214,"Estudis primaris o EGB",15,0
21261,2013,8,"Nou Barris",46,"el Turó de la Peira",97,"Estudis primaris o EGB",15,1
21262,2013,8,"Nou Barris",46,"el Turó de la Peira",243,"Estudis primaris o EGB",16,0
21263,2013,8,"Nou Barris",46,"el Turó de la Peira",77,"Estudis primaris o EGB",16,1
21264,2013,8,"Nou Barris",46,"el Turó de la Peira",97,"Estudis primaris o EGB",17,0
21265,2013,8,"Nou Barris",46,"el Turó de la Peira",17,"Estudis primaris o EGB",17,1
21266,2013,8,"Nou Barris",46,"el Turó de la Peira",513,"Estudis primaris o EGB",18,0
21267,2013,8,"Nou Barris",46,"el Turó de la Peira",135,"Estudis primaris o EGB",18,1
21268,2013,8,"Nou Barris",46,"el Turó de la Peira",1,"Estudis primaris o EGB",19,0
21269,2013,8,"Nou Barris",46,"el Turó de la Peira",1,"Estudis primaris o EGB",19,1
21270,2013,8,"Nou Barris",46,"el Turó de la Peira",27,"ESO o CFGB",3,0
21271,2013,8,"Nou Barris",46,"el Turó de la Peira",20,"ESO o CFGB",3,1
21272,2013,8,"Nou Barris",46,"el Turó de la Peira",53,"ESO o CFGB",4,0
21273,2013,8,"Nou Barris",46,"el Turó de la Peira",40,"ESO o CFGB",4,1
21274,2013,8,"Nou Barris",46,"el Turó de la Peira",83,"ESO o CFGB",5,0
21275,2013,8,"Nou Barris",46,"el Turó de la Peira",96,"ESO o CFGB",5,1
21276,2013,8,"Nou Barris",46,"el Turó de la Peira",105,"ESO o CFGB",6,0
21277,2013,8,"Nou Barris",46,"el Turó de la Peira",108,"ESO o CFGB",6,1
21278,2013,8,"Nou Barris",46,"el Turó de la Peira",105,"ESO o CFGB",7,0
21279,2013,8,"Nou Barris",46,"el Turó de la Peira",143,"ESO o CFGB",7,1
21280,2013,8,"Nou Barris",46,"el Turó de la Peira",99,"ESO o CFGB",8,0
21281,2013,8,"Nou Barris",46,"el Turó de la Peira",112,"ESO o CFGB",8,1
21282,2013,8,"Nou Barris",46,"el Turó de la Peira",108,"ESO o CFGB",9,0
21283,2013,8,"Nou Barris",46,"el Turó de la Peira",109,"ESO o CFGB",9,1
21284,2013,8,"Nou Barris",46,"el Turó de la Peira",98,"ESO o CFGB",10,0
21285,2013,8,"Nou Barris",46,"el Turó de la Peira",104,"ESO o CFGB",10,1
21286,2013,8,"Nou Barris",46,"el Turó de la Peira",716,"ESO o CFGB",11,0
21287,2013,8,"Nou Barris",46,"el Turó de la Peira",702,"ESO o CFGB",11,1
21288,2013,8,"Nou Barris",46,"el Turó de la Peira",702,"ESO o CFGB",12,0
21289,2013,8,"Nou Barris",46,"el Turó de la Peira",555,"ESO o CFGB",12,1
21290,2013,8,"Nou Barris",46,"el Turó de la Peira",528,"ESO o CFGB",13,0
21291,2013,8,"Nou Barris",46,"el Turó de la Peira",430,"ESO o CFGB",13,1
21292,2013,8,"Nou Barris",46,"el Turó de la Peira",506,"ESO o CFGB",14,0
21293,2013,8,"Nou Barris",46,"el Turó de la Peira",300,"ESO o CFGB",14,1
21294,2013,8,"Nou Barris",46,"el Turó de la Peira",680,"ESO o CFGB",15,0
21295,2013,8,"Nou Barris",46,"el Turó de la Peira",462,"ESO o CFGB",15,1
21296,2013,8,"Nou Barris",46,"el Turó de la Peira",520,"ESO o CFGB",16,0
21297,2013,8,"Nou Barris",46,"el Turó de la Peira",387,"ESO o CFGB",16,1
21298,2013,8,"Nou Barris",46,"el Turó de la Peira",19,"ESO o CFGB",17,0
21299,2013,8,"Nou Barris",46,"el Turó de la Peira",146,"ESO o CFGB",17,1
21300,2013,8,"Nou Barris",46,"el Turó de la Peira",1,"ESO o CFGB",18,0
21301,2013,8,"Nou Barris",46,"el Turó de la Peira",1,"ESO o CFGB",18,1
21302,2013,8,"Nou Barris",46,"el Turó de la Peira",1,"ESO o CFGB",19,0
21303,2013,8,"Nou Barris",46,"el Turó de la Peira",376,"Batxillerat, BUP, COU o CFGM",3,0
21304,2013,8,"Nou Barris",46,"el Turó de la Peira",267,"Batxillerat, BUP, COU o CFGM",3,1
21305,2013,8,"Nou Barris",46,"el Turó de la Peira",54,"Batxillerat, BUP, COU o CFGM",4,0
21306,2013,8,"Nou Barris",46,"el Turó de la Peira",12,"Batxillerat, BUP, COU o CFGM",4,1
21307,2013,8,"Nou Barris",46,"el Turó de la Peira",41,"Batxillerat, BUP, COU o CFGM",5,0
21308,2013,8,"Nou Barris",46,"el Turó de la Peira",25,"Batxillerat, BUP, COU o CFGM",5,1
21309,2013,8,"Nou Barris",46,"el Turó de la Peira",110,"Batxillerat, BUP, COU o CFGM",6,0
21310,2013,8,"Nou Barris",46,"el Turó de la Peira",65,"Batxillerat, BUP, COU o CFGM",6,1
21311,2013,8,"Nou Barris",46,"el Turó de la Peira",138,"Batxillerat, BUP, COU o CFGM",7,0
21312,2013,8,"Nou Barris",46,"el Turó de la Peira",120,"Batxillerat, BUP, COU o CFGM",7,1
21313,2013,8,"Nou Barris",46,"el Turó de la Peira",118,"Batxillerat, BUP, COU o CFGM",8,0
21314,2013,8,"Nou Barris",46,"el Turó de la Peira",106,"Batxillerat, BUP, COU o CFGM",8,1
21315,2013,8,"Nou Barris",46,"el Turó de la Peira",127,"Batxillerat, BUP, COU o CFGM",9,0
21316,2013,8,"Nou Barris",46,"el Turó de la Peira",96,"Batxillerat, BUP, COU o CFGM",9,1
21317,2013,8,"Nou Barris",46,"el Turó de la Peira",75,"Batxillerat, BUP, COU o CFGM",10,0
21318,2013,8,"Nou Barris",46,"el Turó de la Peira",93,"Batxillerat, BUP, COU o CFGM",10,1
21319,2013,8,"Nou Barris",46,"el Turó de la Peira",634,"Batxillerat, BUP, COU o CFGM",11,0
21320,2013,8,"Nou Barris",46,"el Turó de la Peira",20,"Batxillerat, BUP, COU o CFGM",11,1
21321,2013,8,"Nou Barris",46,"el Turó de la Peira",289,"Batxillerat, BUP, COU o CFGM",12,0
21322,2013,8,"Nou Barris",46,"el Turó de la Peira",430,"Batxillerat, BUP, COU o CFGM",12,1
