"Data_Referencia","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Valor","NIV_EDUCA_esta","EDAT_Q","SEXE","id"
2013,4,"Les Corts",21,"Pedralbes","240",5,9,1,16910
2013,4,"Les Corts",21,"Pedralbes","221",5,9,2,16911
2013,4,"Les Corts",21,"Pedralbes","213",5,10,1,16912
2013,4,"Les Corts",21,"Pedralbes","237",5,10,2,16913
2013,4,"Les Corts",21,"Pedralbes","212",5,11,1,16914
2013,4,"Les Corts",21,"Pedralbes","211",5,11,2,16915
2013,4,"Les Corts",21,"Pedralbes","197",5,12,1,16916
2013,4,"Les Corts",21,"Pedralbes","248",5,12,2,16917
2013,4,"Les Corts",21,"Pedralbes","148",5,13,1,16918
2013,4,"Les Corts",21,"Pedralbes","227",5,13,2,16919
2013,4,"Les Corts",21,"Pedralbes","81",5,14,1,16920
2013,4,"Les Corts",21,"Pedralbes","166",5,14,2,16921
2013,4,"Les Corts",21,"Pedralbes","83",5,15,1,16922
2013,4,"Les Corts",21,"Pedralbes","151",5,15,2,16923
2013,4,"Les Corts",21,"Pedralbes","53",5,16,1,16924
2013,4,"Les Corts",21,"Pedralbes","122",5,16,2,16925
2013,4,"Les Corts",21,"Pedralbes","34",5,17,1,16926
2013,4,"Les Corts",21,"Pedralbes","65",5,17,2,16927
2013,4,"Les Corts",21,"Pedralbes","14",5,18,1,16928
2013,4,"Les Corts",21,"Pedralbes","20",5,18,2,16929
2013,4,"Les Corts",21,"Pedralbes","..",5,19,1,16930
2013,4,"Les Corts",21,"Pedralbes","..",5,19,2,16931
2013,4,"Les Corts",21,"Pedralbes","88",6,3,1,16932
2013,4,"Les Corts",21,"Pedralbes","87",6,3,2,16933
2013,4,"Les Corts",21,"Pedralbes","23",6,4,1,16934
2013,4,"Les Corts",21,"Pedralbes","24",6,4,2,16935
2013,4,"Les Corts",21,"Pedralbes","..",6,5,1,16936
2013,4,"Les Corts",21,"Pedralbes","7",6,5,2,16937
2013,4,"Les Corts",21,"Pedralbes","..",6,6,1,16938
2013,4,"Les Corts",21,"Pedralbes","..",6,6,2,16939
2013,4,"Les Corts",21,"Pedralbes","..",6,10,2,16940
2013,4,"Les Corts",21,"Pedralbes","..",6,12,1,16941
2013,4,"Les Corts",21,"Pedralbes","..",6,14,1,16942
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",1,3,1,16943
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",1,3,2,16944
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",1,4,1,16945
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",1,4,2,16946
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",1,5,1,16947
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","5",1,5,2,16948
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",1,8,2,16949
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",1,10,1,16950
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",1,10,2,16951
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",1,11,2,16952
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",1,12,1,16953
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",1,12,2,16954
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","8",1,13,1,16955
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",1,13,2,16956
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","5",1,14,1,16957
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",1,14,2,16958
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","23",1,15,1,16959
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","9",1,15,2,16960
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","16",1,16,1,16961
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","5",1,16,2,16962
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","14",1,17,1,16963
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","6",1,17,2,16964
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","9",1,18,1,16965
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",1,18,2,16966
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",1,19,1,16967
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",1,20,1,16968
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",2,3,2,16969
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",2,4,1,16970
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","6",2,4,2,16971
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",2,5,1,16972
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",2,5,2,16973
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","7",2,6,1,16974
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",2,6,2,16975
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",2,7,1,16976
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",2,7,2,16977
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","10",2,8,1,16978
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",2,8,2,16979
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","5",2,9,1,16980
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","10",2,9,2,16981
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","10",2,10,1,16982
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","15",2,10,2,16983
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","16",2,11,1,16984
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","13",2,11,2,16985
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","23",2,12,1,16986
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","17",2,12,2,16987
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","19",2,13,1,16988
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","10",2,13,2,16989
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","13",2,14,1,16990
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","18",2,14,2,16991
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","17",2,15,1,16992
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","16",2,15,2,16993
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","26",2,16,1,16994
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","15",2,16,2,16995
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","25",2,17,1,16996
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","8",2,17,2,16997
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","13",2,18,1,16998
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",2,18,2,16999
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","36",3,3,1,17000
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","40",3,3,2,17001
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","13",3,4,1,17002
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","34",3,4,2,17003
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","23",3,5,1,17004
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","17",3,5,2,17005
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","17",3,6,1,17006
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","30",3,6,2,17007
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","33",3,7,1,17008
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","28",3,7,2,17009
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","20",3,8,1,17010
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","38",3,8,2,17011
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","26",3,9,1,17012
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","34",3,9,2,17013
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","26",3,10,1,17014
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","22",3,10,2,17015
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","14",3,11,1,17016
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","26",3,11,2,17017
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","18",3,12,1,17018
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","15",3,12,2,17019
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","20",3,13,1,17020
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","9",3,13,2,17021
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","13",3,14,1,17022
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","5",3,14,2,17023
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","12",3,15,1,17024
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","7",3,15,2,17025
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","7",3,16,1,17026
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",3,16,2,17027
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","7",3,17,1,17028
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",3,17,2,17029
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",3,18,1,17030
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",3,18,2,17031
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","21",4,3,1,17032
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","23",4,3,2,17033
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","55",4,4,1,17034
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","52",4,4,2,17035
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","31",4,5,1,17036
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","28",4,5,2,17037
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","36",4,6,1,17038
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","39",4,6,2,17039
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","62",4,7,1,17040
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","55",4,7,2,17041
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","73",4,8,1,17042
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","59",4,8,2,17043
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","68",4,9,1,17044
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","101",4,9,2,17045
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","50",4,10,1,17046
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","45",4,10,2,17047
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","41",4,11,1,17048
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","41",4,11,2,17049
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","29",4,12,1,17050
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","32",4,12,2,17051
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","28",4,13,1,17052
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","13",4,13,2,17053
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","17",4,14,1,17054
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","13",4,14,2,17055
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","7",4,15,1,17056
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","8",4,15,2,17057
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","7",4,16,1,17058
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",4,16,2,17059
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",4,17,1,17060
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",4,17,2,17061
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",4,18,1,17062
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",4,18,2,17063
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",4,19,2,17064
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","18",5,4,1,17065
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","8",5,4,2,17066
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","51",5,5,1,17067
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","33",5,5,2,17068
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","71",5,6,1,17069
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","45",5,6,2,17070
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","105",5,7,1,17071
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","80",5,7,2,17072
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","117",5,8,1,17073
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","76",5,8,2,17074
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","98",5,9,1,17075
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","88",5,9,2,17076
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","101",5,10,1,17077
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","75",5,10,2,17078
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","59",5,11,1,17079
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","65",5,11,2,17080
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","40",5,12,1,17081
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","46",5,12,2,17082
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","28",5,13,1,17083
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","52",5,13,2,17084
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","17",5,14,1,17085
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","30",5,14,2,17086
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","8",5,15,1,17087
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","16",5,15,2,17088
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",5,16,1,17089
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","15",5,16,2,17090
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",5,17,1,17091
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","5",5,17,2,17092
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","7",5,18,1,17093
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",5,19,1,17094
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",5,20,1,17095
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","21",6,3,1,17096
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","16",6,3,2,17097
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","10",6,4,1,17098
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","8",6,4,2,17099
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",6,5,1,17100
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",6,5,2,17101
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",6,6,2,17102
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","..",6,14,1,17103
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","..",1,3,1,17104
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","..",1,4,1,17105
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","..",1,4,2,17106
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","..",1,5,1,17107
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","12",1,5,2,17108
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","..",1,6,1,17109
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","..",1,6,2,17110
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","..",1,7,1,17111
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","..",1,7,2,17112
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","..",1,8,1,17113
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","14",1,8,2,17114
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","..",1,9,1,17115
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","6",1,9,2,17116
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","7",1,10,1,17117
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","10",1,10,2,17118
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","6",1,11,1,17119
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","9",1,11,2,17120
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","13",1,12,1,17121
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","6",1,12,2,17122
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","14",1,13,1,17123
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","13",1,13,2,17124
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","22",1,14,1,17125
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","12",1,14,2,17126
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","52",1,15,1,17127
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","13",1,15,2,17128
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","64",1,16,1,17129
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","18",1,16,2,17130
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","61",1,17,1,17131
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","13",1,17,2,17132
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","40",1,18,1,17133
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","5",1,18,2,17134
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","10",1,19,1,17135
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","..",1,19,2,17136
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","..",1,20,1,17137
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","..",1,20,2,17138
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","6",2,3,1,17139
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","11",2,3,2,17140
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","9",2,4,1,17141
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","20",2,4,2,17142
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","20",2,5,1,17143
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","10",2,5,2,17144
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","24",2,6,1,17145
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","13",2,6,2,17146
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","31",2,7,1,17147
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","13",2,7,2,17148
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","20",2,8,1,17149
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","20",2,8,2,17150
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","22",2,9,1,17151
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","27",2,9,2,17152
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","34",2,10,1,17153
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","20",2,10,2,17154
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","33",2,11,1,17155
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","18",2,11,2,17156
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","61",2,12,1,17157
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","31",2,12,2,17158
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","73",2,13,1,17159
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","65",2,13,2,17160
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","80",2,14,1,17161
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","31",2,14,2,17162
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","126",2,15,1,17163
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","33",2,15,2,17164
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","140",2,16,1,17165
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","29",2,16,2,17166
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","165",2,17,1,17167
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","26",2,17,2,17168
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","88",2,18,1,17169
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","14",2,18,2,17170
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","26",2,19,1,17171
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","..",2,19,2,17172
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","6",2,20,1,17173
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","238",3,3,1,17174
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","220",3,3,2,17175
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","75",3,4,1,17176
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","98",3,4,2,17177
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","66",3,5,1,17178
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","76",3,5,2,17179
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","66",3,6,1,17180
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","74",3,6,2,17181
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","61",3,7,1,17182
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","72",3,7,2,17183
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","66",3,8,1,17184
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","69",3,8,2,17185
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","79",3,9,1,17186
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","60",3,9,2,17187
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","91",3,10,1,17188
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","66",3,10,2,17189
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","89",3,11,1,17190
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","44",3,11,2,17191
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","113",3,12,1,17192
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","47",3,12,2,17193
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","125",3,13,1,17194
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","60",3,13,2,17195
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","119",3,14,1,17196
